message
"[INFO]	2021-11-21T20:26:01.373Z		Found credentials in environment variables.
"
"[INFO]	2021-11-21T20:26:01.463Z	f68eee11-e214-4124-ab8c-d639dab610a6	Merchant: Received payment for the order: {""orderID"": 3, ""buyerID"": ""buyerID"", ""itemName"": ""Spectrum TV"", ""itemPrice"": ""100USD"", ""paymentDone"": true}
"
"[INFO]	2021-11-21T20:26:01.463Z	f68eee11-e214-4124-ab8c-d639dab610a6	Merchant: Accepting the order
"
"[INFO]	2021-11-21T20:26:01.463Z	f68eee11-e214-4124-ab8c-d639dab610a6	Merchant: Sending order acceptance to buyer: {'buyerID': 'buyerID', 'orderID': 3, 'itemName': 'Spectrum TV', 'itemPrice': '100USD', 'shippingAddress': 'shipping address', 'merchantAccept': True}
"
"[INFO]	2021-11-21T20:26:04.646Z	f68eee11-e214-4124-ab8c-d639dab610a6	Merchant: Sending the order for shipping: {'buyerID': 'buyerID', 'merchantID': 'AXYESSDAS123', 'orderID': 3, 'buyerName': 'buyerName', 'itemName': 'Spectrum TV', 'shippingAddress': 'shipping address', 'merchantAccept': True}
"
"[INFO]	2021-11-21T20:26:06.966Z		Found credentials in environment variables.
"
"[INFO]	2021-11-21T20:26:07.052Z	7f4c5845-b88a-4867-8d2e-45163fa2cd51	Merchant: Received tracking info from shipping: {""merchantID"": ""AXYESSDAS123"", ""buyerID"": ""buyerID"", ""orderID"": 3, ""trackingID"": ""trackingID""}
"
"[INFO]	2021-11-21T20:26:07.052Z	7f4c5845-b88a-4867-8d2e-45163fa2cd51	Merchant: notifying buyer about shipping: {'buyerID': 'buyerID', 'orderID': 3, 'trackingID': 'trackingID', 'shippingStatus': 'shipping status'}
"
"[INFO]	2021-11-21T20:26:11.489Z	8f94bd9a-4088-4f9c-b5bf-0e8914dcb9dd	Merchant: Received delivery confirmation from the shipping: {""merchantID"": ""AXYESSDAS123"", ""buyerID"": ""buyerID"", ""orderID"": 3, ""receivedDate"": ""11/19/2021"", ""deliveryConfirmation"": ""delivery confirmation"", ""trackingID"": ""trackingID""}
"
"[INFO]	2021-11-21T20:26:11.489Z	8f94bd9a-4088-4f9c-b5bf-0e8914dcb9dd	Merchant: reminding buyer about the delivery: {'buyerID': 'buyerID', 'orderID': 3, 'trackingID': 'trackingID', 'deliveryConfirmation': 'delivery confirmation', 'remindMessage': 'reminder message to buyer'}
"
